County Name,"One-Unit
Limit","Two-Unit
Limit","Three-Unit
Limit","Four-Unit
Limit"
SULLIVAN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
TIOGA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
TOMPKINS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ULSTER COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WARREN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WASHINGTON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WAYNE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WESTCHESTER COUNTY,"$970,800 ","$1,243,050 ","$1,502,475 ","$1,867,275 "
WYOMING COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
YATES COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ALAMANCE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ALEXANDER COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ALLEGHANY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ANSON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ASHE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
AVERY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
BEAUFORT COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
BERTIE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
BLADEN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
BRUNSWICK COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
BUNCOMBE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
BURKE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CABARRUS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CALDWELL COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CAMDEN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CARTERET COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CASWELL COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CATAWBA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CHATHAM COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CHEROKEE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CHOWAN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CLAY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CLEVELAND COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
COLUMBUS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CRAVEN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CUMBERLAND COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CURRITUCK COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
DARE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
DAVIDSON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
DAVIE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
DUPLIN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
DURHAM COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
EDGECOMBE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
FORSYTH COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
FRANKLIN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GASTON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GATES COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GRAHAM COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GRANVILLE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GREENE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GUILFORD COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HALIFAX COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HARNETT COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HAYWOOD COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HENDERSON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HERTFORD COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HOKE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HYDE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
IREDELL COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
JACKSON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
JOHNSTON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
JONES COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
LEE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
LENOIR COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
LINCOLN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MCDOWELL COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MACON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MADISON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MARTIN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MECKLENBURG COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MITCHELL COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MONTGOMERY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MOORE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
NASH COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
NEW HANOVER COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
NORTHAMPTON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ONSLOW COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ORANGE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PAMLICO COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PASQUOTANK COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PENDER COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PERQUIMANS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PERSON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PITT COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
POLK COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
RANDOLPH COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
RICHMOND COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ROBESON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ROCKINGHAM COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ROWAN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
RUTHERFORD COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
SAMPSON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
SCOTLAND COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
STANLY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
STOKES COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
SURRY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
SWAIN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
TRANSYLVANIA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
TYRRELL COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
UNION COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
VANCE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WAKE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WARREN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WASHINGTON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WATAUGA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WAYNE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WILKES COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WILSON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
YADKIN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
YANCEY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ADAMS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
BARNES COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
BENSON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
BILLINGS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
BOTTINEAU COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
BOWMAN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
BURKE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
BURLEIGH COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CASS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CAVALIER COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
DICKEY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
DIVIDE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
DUNN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
EDDY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
EMMONS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
FOSTER COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GOLDEN VALLEY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GRAND FORKS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GRANT COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GRIGGS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HETTINGER COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
KIDDER COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
LAMOURE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
LOGAN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MCHENRY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MCINTOSH COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MCKENZIE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MCLEAN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MERCER COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MORTON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MOUNTRAIL COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
NELSON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
OLIVER COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PEMBINA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PIERCE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
RAMSEY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
RANSOM COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
RENVILLE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
RICHLAND COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ROLETTE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
SARGENT COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
SHERIDAN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
SIOUX COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
SLOPE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
STARK COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
STEELE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
STUTSMAN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
TOWNER COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
TRAILL COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WALSH COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WARD COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WELLS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WILLIAMS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ADAMS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ALLEN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ASHLAND COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ASHTABULA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ATHENS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
AUGLAIZE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
BELMONT COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
BROWN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
BUTLER COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CARROLL COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CHAMPAIGN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CLARK COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CLERMONT COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CLINTON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
COLUMBIANA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
COSHOCTON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CRAWFORD COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CUYAHOGA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
DARKE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
DEFIANCE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
DELAWARE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ERIE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
FAIRFIELD COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
FAYETTE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
FRANKLIN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
FULTON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GALLIA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GEAUGA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GREENE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GUERNSEY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HAMILTON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HANCOCK COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HARDIN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HARRISON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HENRY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HIGHLAND COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HOCKING COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HOLMES COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HURON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
JACKSON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
JEFFERSON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
KNOX COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
LAKE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
LAWRENCE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
LICKING COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
LOGAN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
LORAIN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
LUCAS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MADISON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MAHONING COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MARION COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MEDINA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MEIGS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MERCER COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MIAMI COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MONROE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MONTGOMERY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MORGAN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MORROW COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MUSKINGUM COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
NOBLE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
OTTAWA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PAULDING COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PERRY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PICKAWAY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PIKE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PORTAGE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PREBLE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PUTNAM COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
RICHLAND COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ROSS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
SANDUSKY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
SCIOTO COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
SENECA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
SHELBY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
STARK COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
SUMMIT COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
TRUMBULL COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
TUSCARAWAS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
UNION COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
VAN WERT COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
VINTON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WARREN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WASHINGTON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WAYNE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WILLIAMS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WOOD COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WYANDOT COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ADAIR COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ALFALFA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ATOKA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
BEAVER COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
BECKHAM COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
BLAINE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
BRYAN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CADDO COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CANADIAN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CARTER COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CHEROKEE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CHOCTAW COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CIMARRON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CLEVELAND COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
COAL COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
COMANCHE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
COTTON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CRAIG COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CREEK COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CUSTER COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
DELAWARE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
DEWEY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ELLIS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GARFIELD COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GARVIN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GRADY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GRANT COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GREER COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HARMON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HARPER COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HASKELL COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HUGHES COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
JACKSON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
JEFFERSON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
JOHNSTON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
KAY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
KINGFISHER COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
KIOWA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
LATIMER COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
LE FLORE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
LINCOLN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
LOGAN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
LOVE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MCCLAIN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MCCURTAIN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MCINTOSH COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MAJOR COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MARSHALL COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MAYES COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MURRAY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MUSKOGEE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
NOBLE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
NOWATA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
OKFUSKEE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
OKLAHOMA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
OKMULGEE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
OSAGE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
OTTAWA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PAWNEE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PAYNE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PITTSBURG COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PONTOTOC COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
